"Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Category","Domain","Domain Category","Value","CV (%)"
"COUNTY","ARIZONA","04","NORTHERN",10,"NAVAJO","017","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,99.95
"COUNTY","ARIZONA","04","NORTHERN",10,"NAVAJO","017","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",7,52.7
"COUNTY","ARIZONA","04","NORTHERN",10,"NAVAJO","017","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",10,35
"COUNTY","ARIZONA","04","NORTHERN",10,"NAVAJO","017","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,48.4
"COUNTY","ARIZONA","04","NORTHERN",10,"YAVAPAI","025","ACRES BEARING","TOTAL","NOT SPECIFIED",2.15483614274777e+162,48.82
"COUNTY","ARIZONA","04","NORTHERN",10,"YAVAPAI","025","ACRES GROWN","TOTAL","NOT SPECIFIED",0,61
"COUNTY","ARIZONA","04","NORTHERN",10,"YAVAPAI","025","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,57.76
"COUNTY","ARIZONA","04","NORTHERN",10,"YAVAPAI","025","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ARIZONA","04","NORTHERN",10,"YAVAPAI","025","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,35
"COUNTY","ARIZONA","04","NORTHERN",10,"YAVAPAI","025","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,48.4
"COUNTY","ARIZONA","04","SOUTHERN",80,"COCHISE","003","ACRES BEARING","TOTAL","NOT SPECIFIED",2.15483614274777e+162,48.82
"COUNTY","ARIZONA","04","SOUTHERN",80,"COCHISE","003","ACRES GROWN","TOTAL","NOT SPECIFIED",6.62024301657601e+139,48.09
"COUNTY","ARIZONA","04","SOUTHERN",80,"COCHISE","003","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,57.76
"COUNTY","ARIZONA","04","SOUTHERN",80,"COCHISE","003","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,52.7
"COUNTY","ARIZONA","04","SOUTHERN",80,"COCHISE","003","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,35
"COUNTY","ARIZONA","04","SOUTHERN",80,"COCHISE","003","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,48.4
"COUNTY","ARIZONA","04","SOUTHERN",80,"MARICOPA","013","ACRES BEARING","TOTAL","NOT SPECIFIED",1,63.2
"COUNTY","ARIZONA","04","SOUTHERN",80,"MARICOPA","013","ACRES GROWN","TOTAL","NOT SPECIFIED",6.62024301657601e+139,48.09
"COUNTY","ARIZONA","04","SOUTHERN",80,"MARICOPA","013","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,57.76
"COUNTY","ARIZONA","04","SOUTHERN",80,"MARICOPA","013","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,52.7
"COUNTY","ARIZONA","04","SOUTHERN",80,"MARICOPA","013","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",5,35
"COUNTY","ARIZONA","04","SOUTHERN",80,"MARICOPA","013","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,48.4
"COUNTY","ARIZONA","04","SOUTHERN",80,"SANTA CRUZ","023","ACRES BEARING","TOTAL","NOT SPECIFIED",2.15483614274777e+162,48.82
"COUNTY","ARIZONA","04","SOUTHERN",80,"SANTA CRUZ","023","ACRES GROWN","TOTAL","NOT SPECIFIED",6.62024301657601e+139,48.09
"COUNTY","ARIZONA","04","SOUTHERN",80,"SANTA CRUZ","023","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,52.7
"COUNTY","ARIZONA","04","SOUTHERN",80,"SANTA CRUZ","023","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,35
"COUNTY","ARKANSAS","05","CENTRAL",50,"FAULKNER","045","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","CENTRAL",50,"FAULKNER","045","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","CENTRAL",50,"FAULKNER","045","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,88.3
"COUNTY","ARKANSAS","05","CENTRAL",50,"FAULKNER","045","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ARKANSAS","05","CENTRAL",50,"FAULKNER","045","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,61.7
"COUNTY","ARKANSAS","05","CENTRAL",50,"FAULKNER","045","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,64.9
"COUNTY","ARKANSAS","05","CENTRAL",50,"PULASKI","119","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","CENTRAL",50,"PULASKI","119","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","CENTRAL",50,"PULASKI","119","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,56.48
"COUNTY","ARKANSAS","05","CENTRAL",50,"PULASKI","119","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",4,60.2
"COUNTY","ARKANSAS","05","CENTRAL",50,"PULASKI","119","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,61.7
"COUNTY","ARKANSAS","05","CENTRAL",50,"PULASKI","119","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,64.9
"COUNTY","ARKANSAS","05","CENTRAL",50,"SALINE","125","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","CENTRAL",50,"SALINE","125","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","CENTRAL",50,"SALINE","125","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,56.48
"COUNTY","ARKANSAS","05","CENTRAL",50,"SALINE","125","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,60.2
"COUNTY","ARKANSAS","05","CENTRAL",50,"SALINE","125","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,61.7
"COUNTY","ARKANSAS","05","CENTRAL",50,"SALINE","125","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,64.9
"COUNTY","ARKANSAS","05","EAST CENTRAL",60,"LONOKE","085","ACRES BEARING","TOTAL","NOT SPECIFIED",12,75.8
"COUNTY","ARKANSAS","05","EAST CENTRAL",60,"LONOKE","085","ACRES GROWN","TOTAL","NOT SPECIFIED",12,75.3
"COUNTY","ARKANSAS","05","EAST CENTRAL",60,"LONOKE","085","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",7,60.2
"COUNTY","ARKANSAS","05","EAST CENTRAL",60,"LONOKE","085","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",7,61.7
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"BAXTER","005","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"BAXTER","005","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"BAXTER","005","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",6,60.2
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"BAXTER","005","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",6,61.7
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"CLEBURNE","023","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"CLEBURNE","023","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"CLEBURNE","023","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"CLEBURNE","023","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"FULTON","049","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"FULTON","049","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"FULTON","049","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,0.05
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"FULTON","049","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,0.05
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"MARION","089","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"MARION","089","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"MARION","089","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,60.2
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"MARION","089","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,61.7
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"SHARP","135","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"SHARP","135","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"SHARP","135","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ARKANSAS","05","NORTH CENTRAL",20,"SHARP","135","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ARKANSAS","05","NORTHEAST",30,"GREENE","055","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","NORTHEAST",30,"GREENE","055","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","NORTHEAST",30,"GREENE","055","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ARKANSAS","05","NORTHEAST",30,"GREENE","055","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ARKANSAS","05","NORTHEAST",30,"JACKSON","067","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","NORTHEAST",30,"JACKSON","067","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","NORTHEAST",30,"JACKSON","067","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,60.2
"COUNTY","ARKANSAS","05","NORTHEAST",30,"JACKSON","067","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,61.7
"COUNTY","ARKANSAS","05","NORTHEAST",30,"LAWRENCE","075","ACRES BEARING","TOTAL","NOT SPECIFIED",12,75.8
"COUNTY","ARKANSAS","05","NORTHEAST",30,"LAWRENCE","075","ACRES GROWN","TOTAL","NOT SPECIFIED",12,75.3
"COUNTY","ARKANSAS","05","NORTHEAST",30,"LAWRENCE","075","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",6,60.2
"COUNTY","ARKANSAS","05","NORTHEAST",30,"LAWRENCE","075","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",6,61.7
"COUNTY","ARKANSAS","05","NORTHEAST",30,"WHITE","145","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","NORTHEAST",30,"WHITE","145","ACRES GROWN","TOTAL","NOT SPECIFIED",13,75.3
"COUNTY","ARKANSAS","05","NORTHEAST",30,"WHITE","145","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,56.48
"COUNTY","ARKANSAS","05","NORTHEAST",30,"WHITE","145","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ARKANSAS","05","NORTHEAST",30,"WHITE","145","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,61.7
"COUNTY","ARKANSAS","05","NORTHEAST",30,"WHITE","145","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,64.9
"COUNTY","ARKANSAS","05","NORTHWEST",10,"BENTON","007","ACRES BEARING","TOTAL","NOT SPECIFIED",10,75.8
"COUNTY","ARKANSAS","05","NORTHWEST",10,"BENTON","007","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","NORTHWEST",10,"BENTON","007","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,56.48
"COUNTY","ARKANSAS","05","NORTHWEST",10,"BENTON","007","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",4,60.2
"COUNTY","ARKANSAS","05","NORTHWEST",10,"BENTON","007","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",7,61.7
"COUNTY","ARKANSAS","05","NORTHWEST",10,"BENTON","007","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",6,64.9
"COUNTY","ARKANSAS","05","NORTHWEST",10,"CARROLL","015","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","NORTHWEST",10,"CARROLL","015","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","NORTHWEST",10,"CARROLL","015","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,56.48
"COUNTY","ARKANSAS","05","NORTHWEST",10,"CARROLL","015","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ARKANSAS","05","NORTHWEST",10,"CARROLL","015","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ARKANSAS","05","NORTHWEST",10,"CARROLL","015","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ARKANSAS","05","NORTHWEST",10,"WASHINGTON","143","ACRES BEARING","TOTAL","NOT SPECIFIED",6,75.8
"COUNTY","ARKANSAS","05","NORTHWEST",10,"WASHINGTON","143","ACRES GROWN","TOTAL","NOT SPECIFIED",6,75.3
"COUNTY","ARKANSAS","05","NORTHWEST",10,"WASHINGTON","143","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",5,60.2
"COUNTY","ARKANSAS","05","NORTHWEST",10,"WASHINGTON","143","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",5,61.7
"COUNTY","ARKANSAS","05","SOUTH CENTRAL",80,"OUACHITA","103","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","SOUTH CENTRAL",80,"OUACHITA","103","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","SOUTH CENTRAL",80,"OUACHITA","103","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,60.2
"COUNTY","ARKANSAS","05","SOUTH CENTRAL",80,"OUACHITA","103","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,61.7
"COUNTY","ARKANSAS","05","SOUTHEAST",90,"JEFFERSON","069","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","SOUTHEAST",90,"JEFFERSON","069","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","SOUTHEAST",90,"JEFFERSON","069","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,56.48
"COUNTY","ARKANSAS","05","SOUTHEAST",90,"JEFFERSON","069","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","ARKANSAS","05","SOUTHEAST",90,"JEFFERSON","069","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","ARKANSAS","05","SOUTHEAST",90,"JEFFERSON","069","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","ARKANSAS","05","SOUTHWEST",70,"HEMPSTEAD","057","ACRES BEARING","TOTAL","NOT SPECIFIED",15,75.8
"COUNTY","ARKANSAS","05","SOUTHWEST",70,"HEMPSTEAD","057","ACRES GROWN","TOTAL","NOT SPECIFIED",15,75.3
"COUNTY","ARKANSAS","05","SOUTHWEST",70,"HEMPSTEAD","057","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,60.2
"COUNTY","ARKANSAS","05","SOUTHWEST",70,"HEMPSTEAD","057","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,61.7
"COUNTY","ARKANSAS","05","SOUTHWEST",70,"PIKE","109","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","SOUTHWEST",70,"PIKE","109","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","SOUTHWEST",70,"PIKE","109","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ARKANSAS","05","SOUTHWEST",70,"PIKE","109","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"CRAWFORD","033","ACRES BEARING","TOTAL","NOT SPECIFIED",3,75.8
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"CRAWFORD","033","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"CRAWFORD","033","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,56.48
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"CRAWFORD","033","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",6,60.2
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"CRAWFORD","033","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",6,61.7
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"CRAWFORD","033","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",5,64.9
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"JOHNSON","071","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"JOHNSON","071","ACRES GROWN","TOTAL","NOT SPECIFIED",4,0.05
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"JOHNSON","071","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,56.48
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"JOHNSON","071","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",6,0.05
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"JOHNSON","071","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",6,0.05
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"JOHNSON","071","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"LOGAN","083","ACRES BEARING","TOTAL","NOT SPECIFIED",4.05313154224086e+175,47.53
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"LOGAN","083","ACRES GROWN","TOTAL","NOT SPECIFIED",1.24523230585727e+153,46.81
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"LOGAN","083","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,60.2
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"LOGAN","083","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,61.7
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"SEBASTIAN","131","ACRES BEARING","TOTAL","NOT SPECIFIED",3,75.8
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"SEBASTIAN","131","ACRES GROWN","TOTAL","NOT SPECIFIED",3,75.3
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"SEBASTIAN","131","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,60.2
"COUNTY","ARKANSAS","05","WEST CENTRAL",40,"SEBASTIAN","131","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,61.7
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"ALAMEDA","001","ACRES BEARING","TOTAL","NOT SPECIFIED",Inf,40.1
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"ALAMEDA","001","ACRES GROWN","TOTAL","NOT SPECIFIED",Inf,39.38
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"ALAMEDA","001","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,34.9
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"ALAMEDA","001","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,35.2
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"MARIN","041","ACRES BEARING","TOTAL","NOT SPECIFIED",Inf,40.1
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"MARIN","041","ACRES GROWN","TOTAL","NOT SPECIFIED",Inf,39.38
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"MARIN","041","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",Inf,49.05
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"MARIN","041","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",6,34.9
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"MARIN","041","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",7,35.2
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"MARIN","041","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,59.7
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"MONTEREY","053","ACRES BEARING","TOTAL","NOT SPECIFIED",13347,30.6
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"MONTEREY","053","ACRES GROWN","TOTAL","NOT SPECIFIED",13586,29.7
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"MONTEREY","053","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",238,41.3
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"MONTEREY","053","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",138,34.9
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"MONTEREY","053","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",138,35.2
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"MONTEREY","053","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",18,59.7
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"NAPA","055","ACRES BEARING","TOTAL","NOT SPECIFIED",90,30.6
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"NAPA","055","ACRES GROWN","TOTAL","NOT SPECIFIED",90,29.7
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"NAPA","055","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",37,34.9
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"NAPA","055","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",37,35.2
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SAN BENITO","069","ACRES BEARING","TOTAL","NOT SPECIFIED",Inf,40.1
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SAN BENITO","069","ACRES GROWN","TOTAL","NOT SPECIFIED",Inf,39.38
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SAN BENITO","069","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,34.9
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SAN BENITO","069","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,35.2
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SAN LUIS OBISPO","079","ACRES BEARING","TOTAL","NOT SPECIFIED",Inf,40.1
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SAN LUIS OBISPO","079","ACRES GROWN","TOTAL","NOT SPECIFIED",3099,29.7
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SAN LUIS OBISPO","079","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",Inf,49.05
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SAN LUIS OBISPO","079","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",32,34.9
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SAN LUIS OBISPO","079","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",34,35.2
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SAN LUIS OBISPO","079","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SAN MATEO","081","ACRES BEARING","TOTAL","NOT SPECIFIED",4,30.6
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SAN MATEO","081","ACRES GROWN","TOTAL","NOT SPECIFIED",4,29.7
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SAN MATEO","081","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",7,34.9
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SAN MATEO","081","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",7,35.2
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SANTA CLARA","085","ACRES BEARING","TOTAL","NOT SPECIFIED",Inf,40.1
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SANTA CLARA","085","ACRES GROWN","TOTAL","NOT SPECIFIED",Inf,39.38
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SANTA CLARA","085","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",Inf,49.05
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SANTA CLARA","085","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,34.9
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SANTA CLARA","085","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,35.2
"COUNTY","CALIFORNIA","06","CENTRAL COAST",40,"SANTA CLARA","085","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,59.7
